FILTROS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C170;11/2025-07329932000121;9459E38590BC89B474D43843C4477DB7;7CA980FAB4D9CB124A15106100018B61;07329932000121;PA;55;15251112524415000143550010001151861573348934;115186;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);84898;TRAM PODAO P/CACAU S/CABO 77630105;BCSEM GTIN;82014000;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;458,82;0;91,27;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;9459E38590BC89B474D43843C4477DB7;ECF60DAF3A235AC0B7054E2A4EE6E781;07329932000121;PA;55;15251112524415000143550010001151861573348934;115186;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);70090;CORREIA ALT POLY MB 1218/1418/1618 CNT;BCSEM GTIN;40103100;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;290;105,88;0;21,06;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;9459E38590BC89B474D43843C4477DB7;2460B854CFAEC821D02C5B34C1FA3E7D;07329932000121;PA;55;15251112524415000143550010001151861573348934;115186;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);87358;TRENA COM TRAVA 5M LUFKIN FIRA 3/4;7890000016919;90178090;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;590;32,94;0;6,55;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;9459E38590BC89B474D43843C4477DB7;CC5063E73E885E763F67159655164996;07329932000121;PA;55;15251112524415000143550010001151861573348934;115186;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);50587;PREGO C/CAB 17X27 BELGO;7899192207877;73170090;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;894;0;177,85;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;9459E38590BC89B474D43843C4477DB7;5264F65FDFFDD3515142AC1CDC716EBF;07329932000121;PA;55;15251112524415000143550010001151861573348934;115186;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);57433;PREGO C/CAB 17X21 GERDAU;;73170090;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;44,7;0;8,89;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;9459E38590BC89B474D43843C4477DB7;F55C6EF9170483D48AD9F1084B6AB8A8;07329932000121;PA;55;15251112524415000143550010001151861573348934;115186;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);35368;MADERITE 10MM 1.10X2.20MT;;44123900;;;07 - Material de Uso e Consumo;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;1341,12;0;266,79;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;9459E38590BC89B474D43843C4477DB7;406199C46817A51614B4943ED375D164;07329932000121;PA;55;15251112524415000143550010001151861573348934;115186;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);46237;FITA CREPE ADERE 48MMX50M;SEM GTIN;48114110;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;460,02;0;91,51;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;9459E38590BC89B474D43843C4477DB7;0C72B82407ABEB73C726E346568161D8;07329932000121;PA;55;15251112524415000143550010001151861573348934;115186;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);35267;TRAM CHAVE COMBINADA 19MM;7891114009330;82041100;;;07 - Material de Uso e Consumo;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;29,42;0;5,85;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;9459E38590BC89B474D43843C4477DB7;DEC4ED4219B597FC99A4CAFEDD82B816;07329932000121;PA;55;15251112524415000143550010001151861573348934;115186;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);50683;ATLAS ROLO LA CARN ESP 328/09CM;7896380190270;96034010;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;17,65;0;3,51;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;9459E38590BC89B474D43843C4477DB7;4E33C3516DFA078AD73DC1F153A12860;07329932000121;PA;55;15251112524415000143550010001151861573348934;115186;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);70092;BUCHA COLUNA DIRE MB MODERNO;BCSEM GTIN;87089490;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;23,6;0;4,69;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;9459E38590BC89B474D43843C4477DB7;37C42EEE7ACBCF239193B8FA9F7B3F6E;07329932000121;PA;55;15251112524415000143550010001151861573348934;115186;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);79564;PARAFUSO SX M10 X 25 8.8 MB(1,25) RI;BCSEM GTIN;73181500;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;29,4;0;5,85;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;9459E38590BC89B474D43843C4477DB7;353C6A0D11CA71E25F7FB95168C1CF32;07329932000121;PA;55;15251112524415000143550010001151861573348934;115186;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);84898;TRAM PODAO P/CACAU S/CABO 77630105;BCSEM GTIN;82014000;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;90,59;0;18,02;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;9459E38590BC89B474D43843C4477DB7;EDE2BD08FD99F0CD9D6C6010218184C8;07329932000121;PA;55;15251112524415000143550010001151861573348934;115186;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);84898;TRAM PODAO P/CACAU S/CABO 77630105;BCSEM GTIN;82014000;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;164,72;0;32,77;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;9459E38590BC89B474D43843C4477DB7;47B031EA6500C1694147DB1FC59B0AEB;07329932000121;PA;55;15251112524415000143550010001151861573348934;115186;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);84898;TRAM PODAO P/CACAU S/CABO 77630105;BCSEM GTIN;82014000;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;117,64;0;23,4;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;9459E38590BC89B474D43843C4477DB7;74A69BA2D6BB7B6510DF0FDE7961D758;07329932000121;PA;55;15251112524415000143550010001151861573348934;115186;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);85295;FORRO PVC 08MT X 6MM BCO MAIS PVC;BCSEM GTIN;39162000;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;1433,04;0;285,08;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;9459E38590BC89B474D43843C4477DB7;D2132B4363BCF198558FAD319A47BF0C;07329932000121;PA;55;15251112524415000143550010001151861573348934;115186;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);87229;FORTLEV ADESIVO 175GR;BCSEM GTIN;35061090;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;705;0;140,25;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;9459E38590BC89B474D43843C4477DB7;29682C075DFBEA95BFBA78D5FB8DEC07;07329932000121;PA;55;15251112524415000143550010001151861573348934;115186;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);87938;ARAME RECOZIDO RETORCIDO N 18 KG 1,24MM (FINO );BC7891222045879;72171090;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;4023;0;800,31;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;9459E38590BC89B474D43843C4477DB7;08363B6E1B5A9633274FEC770CD8FFF5;07329932000121;PA;55;15251112524415000143550010001151861573348934;115186;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);87878;VEDALIT IPE 18L (IMPERKAL);7898550260752;38244000;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;794,13;0;157,98;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;9459E38590BC89B474D43843C4477DB7;86E21076E3392EE0057FD30319F50FB7;07329932000121;PA;55;15251112524415000143550010001151861573348934;115186;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);87904;LAPIS TRAMONTINA/THOMPSON CARPINTEIRO/PEDREIRO;17898090997023;96091000;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;17,65;0;3,51;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;9459E38590BC89B474D43843C4477DB7;F185A2265971CB5BC04D163B44D9A430;07329932000121;PA;55;15251112524415000143550010001151861573348934;115186;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);35567;FITA VEDA ROSCA 50MT AMANCO;7891960829687;39209990;;;07 - Material de Uso e Consumo;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;37,64;0;7,49;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;9459E38590BC89B474D43843C4477DB7;097B2A05C1EF8557DBA7F1BCFA6FD5D9;07329932000121;PA;55;15251112524415000143550010001151861573348934;115186;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);35254;FORTLEV CAIXA DAGUA 1000LT;7898911343063;39251000;;1001700;07 - Material de Uso e Consumo;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;1141,18;0;227,02;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;9459E38590BC89B474D43843C4477DB7;B95D2A1044C7B4F6A96DC3683032671D;07329932000121;PA;55;15251112524415000143550010001151861573348934;115186;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);52052;ASTRA BALDE PRETO 12LT SUPER BALDE;7891222002698;39249000;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;129,42;0;25,75;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;9459E38590BC89B474D43843C4477DB7;F247FD3D231C54CFA8FC36029E502A8C;07329932000121;PA;55;15251112524415000143550010001151861573348934;115186;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);70128;CAMARA AR 13.00 / 14.00x24 KM-24 TR-220 FE-2525 TORTUGA;7898324372544;40139000;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;105,87;0;21,06;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;9459E38590BC89B474D43843C4477DB7;8BFBF60F87AA914F74DA378379C29BE2;07329932000121;PA;55;15251112524415000143550010001151861573348934;115186;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);87211;CORDA TRANC PP 03.00MM AZUL;BCSEM GTIN;56074900;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;170,59;0;33,94;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;9459E38590BC89B474D43843C4477DB7;EB565F6C9A3A5D08138A30A078BB381E;07329932000121;PA;55;15251112524415000143550010001151861573348934;115186;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);84898;TRAM PODAO P/CACAU S/CABO 77630105;BCSEM GTIN;82014000;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;1712,88;0;340,76;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;9459E38590BC89B474D43843C4477DB7;D36724F044A7CE965847BB11856CB9F8;07329932000121;PA;55;15251112524415000143550010001151861573348934;115186;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);87893;PREGO GERDAU C/C 19X36 POL;7897451462494;73170090;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;270,6;0;53,83;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;9459E38590BC89B474D43843C4477DB7;60AF40CDE7D83F942494199EE619C1FC;07329932000121;PA;55;15251112524415000143550010001151861573348934;115186;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);87255;ATLAS BALDE P/CONCRETO 10LT PRETO;BCSEM GTIN;39269090;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;70,6;0;14,04;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;9459E38590BC89B474D43843C4477DB7;6F5911A2C02113F0AD397028B2F771ED;07329932000121;PA;55;15251112524415000143550010001151861573348934;115186;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);84870;ICO TORN 2266 CS ALAV 1/4 PIA BICA MOVEL;BCSEM GTIN;84818019;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;115,29;0;22,93;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;9459E38590BC89B474D43843C4477DB7;4DC7A3C22B3E86095F94DDDFA1118CBA;07329932000121;PA;55;15251112524415000143550010001151861573348934;115186;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);84847;HERC TORN LAV BICA ALTA MVS SICILI 2922;BCSEM GTIN;84818019;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;7,05;0;1,4;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;9459E38590BC89B474D43843C4477DB7;AC5652426A303E900153DA0B9CB1B499;07329932000121;PA;55;15251112524415000143550010001151861573348934;115186;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);87929;CAL FORTEX P/PINTURA 8KG;BCSEM GTIN;25222000;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;75,32;0;14,98;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;9459E38590BC89B474D43843C4477DB7;8414877199FC2DC4F6F97B7D9BCD26E1;07329932000121;PA;55;15251112524415000143550010001151861573348934;115186;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);87893;PREGO GERDAU C/C 19X36 POL;7897451462494;73170090;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;44,7;0;8,89;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;9459E38590BC89B474D43843C4477DB7;13F145480C0E1BE329D011026840F1A9;07329932000121;PA;55;15251112524415000143550010001151861573348934;115186;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);87893;PREGO GERDAU C/C 19X36 POL;7897451462494;73170090;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;67,05;0;13,34;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;9459E38590BC89B474D43843C4477DB7;1A95DA6EF843B70FABA7D139E7892152;07329932000121;PA;55;15251112524415000143550010001151861573348934;115186;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);70130;TINTA SEMI BRILHO BR GELO 18LT VELOZ;BCSEM GTIN;32081020;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;364,71;0;72,55;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;9459E38590BC89B474D43843C4477DB7;BEEC7A1CE3A39B1E3FBC05BD03D96E0D;07329932000121;PA;55;15251112524415000143550010001151861573348934;115186;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);70130;TINTA SEMI BRILHO BR GELO 18LT VELOZ;BCSEM GTIN;32081020;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;1376,46;0;273,82;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;9459E38590BC89B474D43843C4477DB7;327939DEA980B9C896060917CD009204;07329932000121;PA;55;15251112524415000143550010001151861573348934;115186;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);87603;PNEU 295/80R22.5 TRAZANO MD777 MISTO TRACAO 18L 152/149K AA;6922250410481;40112090;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;590;38,83;0;7,72;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;9459E38590BC89B474D43843C4477DB7;23535B4A648A9520F1A8916313394869;07329932000121;PA;55;15251112524415000143550010001151861573348934;115186;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);49661;CIMENTO CIPLAN 50KG;2150000000000;25232910;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;11012,4;0;2190,73;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;9459E38590BC89B474D43843C4477DB7;807524EED6B1CA8B21D4164E7C2B0920;07329932000121;PA;55;15251112524415000143550010001151861573348934;115186;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);56685;CORRENTE GALVANIZADA 12.5MM 1/2;7897208673869;73158200;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;340;0;67,64;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;9459E38590BC89B474D43843C4477DB7;DFE4E969BAF4B0DB920F41DAD92EB4E7;07329932000121;PA;55;15251112524415000143550010001151861573348934;115186;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);52053;BOMBA ANAUGER 900/220V60HZ;7892201605909;84138100;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;729,41;0;145,1;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;9459E38590BC89B474D43843C4477DB7;69269888108B1296C8AEF340FAA6E4F2;07329932000121;PA;55;15251112524415000143550010001151861573348934;115186;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);50664;BROCA A. RAP 338N 10.0 IRWIN;7897095062739;82075011;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;63,52;0;12,64;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;9459E38590BC89B474D43843C4477DB7;DF40D9C9891AE23DEAFD7BAF02BEA018;07329932000121;PA;55;15251112524415000143550010001151861573348934;115186;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);70117;MANG FILTRO AR MB OM 355 1932/1934 100X100X280MM;BCSEM GTIN;40093100;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;305,5;0;60,77;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;9459E38590BC89B474D43843C4477DB7;4D1AA8B2B1DE38FF72DD2993B59C5F1C;07329932000121;PA;55;15251112524415000143550010001151861573348934;115186;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);70107;BOMBA HIDR. DUPLA DIRE. 11ESTR. CASE 845/865/885B;BCSEM GTIN;84133030;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;588,24;0;117,02;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;9459E38590BC89B474D43843C4477DB7;FAF4032A1354FCB72C6A5E3913B038D2;07329932000121;PA;55;15251112524415000143550010001151861573348934;115186;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);70117;MANG FILTRO AR MB OM 355 1932/1934 100X100X280MM;BCSEM GTIN;40093100;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;471;0;93,7;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;9459E38590BC89B474D43843C4477DB7;6603FF15807E3492FA96EF21BE651211;07329932000121;PA;55;15251112524415000143550010001151861573348934;115186;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);87944;SACO DE LIXO 060 LT 1/100UN VERMELHO;7897203424282;39232110;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;329,7;0;65,59;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;9459E38590BC89B474D43843C4477DB7;2FB587D6A3D8A460450ED53EA9DC15C8;07329932000121;PA;55;15251112524415000143550010001151861573348934;115186;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);87920;DISCO CORTAG DIAMANTADO SEGMENTADO ECO 110X20MM;7898946623352;68042119;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;141,15;0;28,08;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;9459E38590BC89B474D43843C4477DB7;A29767803270600403B5586548EB9765;07329932000121;PA;55;15251112524415000143550010001151861573348934;115186;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);87726;IMPERM.18LT MANTA LIQUIDA BRANCA VEDBEM 18KG CORAL;BCSEM GTIN;32091010;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;705,88;0;140,42;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;9459E38590BC89B474D43843C4477DB7;52D402E250FACA8F30149DE7A161A1B0;07329932000121;PA;55;15251112524415000143550010001151861573348934;115186;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);87899;NEUTROL IPE 18L (IMPERTROL);BC7891117021674;27150000;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;3576,48;0;711,49;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;9459E38590BC89B474D43843C4477DB7;6F7D9F7F7322636BE389BDB89909A427;07329932000121;PA;55;15251112524415000143550010001151861573348934;115186;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);87255;ATLAS BALDE P/CONCRETO 10LT PRETO;BCSEM GTIN;39269090;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;51,76;0;10,3;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;9459E38590BC89B474D43843C4477DB7;ED91058BB2289C7A74E5D4D3E5EF25F8;07329932000121;PA;55;15251112524415000143550010001151861573348934;115186;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);87920;DISCO CORTAG DIAMANTADO SEGMENTADO ECO 110X20MM;7898946623352;68042119;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;47,04;0;9,36;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;9459E38590BC89B474D43843C4477DB7;7CDC4FC88E9839B0EFAC42F494865022;07329932000121;PA;55;15251112524415000143550010001151861573348934;115186;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);86141;VERGALHAO CA60 4,20mm RETO 12m;BCSEM GTIN;72131000;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;4488,4;0;892,9;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;9459E38590BC89B474D43843C4477DB7;4DB171B040971AC5ED254B635640AE44;07329932000121;PA;55;15251112524415000143550010001151861573348934;115186;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);87549;ESPUMA EXPAN.PU MP90 300ML;BCSEM GTIN;35069120;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;590;170,6;0;33,94;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;9459E38590BC89B474D43843C4477DB7;8DAA36EA0895DC9C77434075EB427E21;07329932000121;PA;55;15251112524415000143550010001151861573348934;115186;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);87528;LONA FREIO TS 32360/33460/ONIBUS/VOLVO - L734-STD;BCSEM GTIN;68138190;;;00 - Mercadoria para Revenda;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;590;411,8;0;81,92;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;9459E38590BC89B474D43843C4477DB7;BACF9A531C77F4225124EE32A07FE1E0;07329932000121;PA;55;15251112524415000143550010001151861573348934;115186;1;00 - Documento Regular;0 - Entrada;45988;45988;192;PJ;SIM;COMERCIAL RURAL XINGU LTDA (Tucuma);35188;ANEL VEDACAO VASO PULVITEC;7896038100958;40069000;;;07 - Material de Uso e Consumo;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1128;;090;21,16;0;4,21;0;0;0;0;0;0;;;
