FILTROS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;1055 Registros;;;;;;;;;;;;;;;;;;;543251,3;0;2714,46;100503,5;;;440048,35;;7260,95000000001;440048,35;;33443,37;0;0;0;0;0;0;0;0 inconsistências;0 sugestões;
C170;09/2025-67903807000105;0F91C90793CDC6CD092962C0F488C32F;45B73E7F39CE28817C23ADFC01CF9AB0;55;35250912071181000126550010000148451428176899;14845;1;00 - Documento Regular;0 - Entrada;45905;45905;FOR000001082;RJK COMERCIO DE PRODUTOS ORIENTAIS LTDA;97898948110201;Tofu Kinogushi  400gr (queijo de soja);20051000;;1102;000;43,5;;0;7,83;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;35,67;0,0165;0,59;35,67;0,076;2,71;;;;;;;;;;
C170;09/2025-67903807000105;0F91C90793CDC6CD092962C0F488C32F;56D589179A06809E7E9C0572BE41141A;55;35250912071181000126550010000148451428176899;14845;1;00 - Documento Regular;0 - Entrada;45905;45905;FOR000001082;RJK COMERCIO DE PRODUTOS ORIENTAIS LTDA;97898948110198;Tofu caixa 500gr  (queijo de soja);20051000;;1102;000;49,75;;0;8,96;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;40,79;0,0165;0,67;40,79;0,076;3,1;;;;;;;;;;
C170;09/2025-67903807000105;0F91C90793CDC6CD092962C0F488C32F;7071C91853E5E8E23F7993043058E689;55;35250912071181000126550010000148451428176899;14845;1;00 - Documento Regular;0 - Entrada;45905;45905;FOR000001082;RJK COMERCIO DE PRODUTOS ORIENTAIS LTDA;97898948110199;Tofu caseiro 500gr (queijo de soja);20051000;;1102;000;199;;0;35,82;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;163,18;0,0165;2,69;163,18;0,076;12,4;;;;;;;;;;
C170;09/2025-67903807000105;0B3ACCCDB96046EB5D200AA2D8C6D848;E1FD9CA085C51A1E9F634162CBEC4D32;55;35250912071181000126550010000148501188798483;14850;1;00 - Documento Regular;0 - Entrada;45908;45908;FOR000001082;RJK COMERCIO DE PRODUTOS ORIENTAIS LTDA;97898948110201;Tofu Kinogushi  400gr (queijo de soja);20051000;;1102;000;17,4;;0;3,13;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;14,27;0,0165;0,24;14,27;0,076;1,08;;;;;;;;;;
C170;09/2025-67903807000105;0B3ACCCDB96046EB5D200AA2D8C6D848;7591196B37359F721C987AEBF6DBFF19;55;35250912071181000126550010000148501188798483;14850;1;00 - Documento Regular;0 - Entrada;45908;45908;FOR000001082;RJK COMERCIO DE PRODUTOS ORIENTAIS LTDA;97898948110199;Tofu caseiro 500gr (queijo de soja);20051000;;1102;000;149,25;;0;26,87;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;122,38;0,0165;2,02;122,38;0,076;9,3;;;;;;;;;;
C170;09/2025-67903807000105;7FA430A14C478947E848CC6B03941BA1;53F503367E64330E0F744C74CF40329C;55;35250912071181000126550010000148581214896660;14858;1;00 - Documento Regular;0 - Entrada;45910;45910;FOR000001082;RJK COMERCIO DE PRODUTOS ORIENTAIS LTDA;97898948110201;Tofu Kinogushi  400gr (queijo de soja);20051000;;1102;000;17,4;;0;3,13;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;14,27;0,0165;0,24;14,27;0,076;1,08;;;;;;;;;;
C170;09/2025-67903807000105;7FA430A14C478947E848CC6B03941BA1;7CCA135C42DFB26C02CB9967C85A61F2;55;35250912071181000126550010000148581214896660;14858;1;00 - Documento Regular;0 - Entrada;45910;45910;FOR000001082;RJK COMERCIO DE PRODUTOS ORIENTAIS LTDA;97898948110199;Tofu caseiro 500gr (queijo de soja);20051000;;1102;000;119,4;;0;21,49;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;97,91;0,0165;1,62;97,91;0,076;7,44;;;;;;;;;;
C170;09/2025-67903807000105;56B05A2C0FE097F39758291D630AFA08;D6E4F7B5BD35AF7702062EEE4A21DC2E;55;35250912071181000126550010000148661492981993;14866;1;00 - Documento Regular;0 - Entrada;45912;45912;FOR000001082;RJK COMERCIO DE PRODUTOS ORIENTAIS LTDA;97898948110201;Tofu Kinogushi  400gr (queijo de soja);20051000;;1102;000;26,1;;0;4,7;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;21,4;0,0165;0,35;21,4;0,076;1,63;;;;;;;;;;
C170;09/2025-67903807000105;56B05A2C0FE097F39758291D630AFA08;A334579DF8640B32B3242C5D4E6F5D3E;55;35250912071181000126550010000148661492981993;14866;1;00 - Documento Regular;0 - Entrada;45912;45912;FOR000001082;RJK COMERCIO DE PRODUTOS ORIENTAIS LTDA;97898948110198;Tofu caixa 500gr  (queijo de soja);20051000;;1102;000;49,75;;0;8,96;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;40,79;0,0165;0,67;40,79;0,076;3,1;;;;;;;;;;
C170;09/2025-67903807000105;56B05A2C0FE097F39758291D630AFA08;AB818905825C32992AC512467A732309;55;35250912071181000126550010000148661492981993;14866;1;00 - Documento Regular;0 - Entrada;45912;45912;FOR000001082;RJK COMERCIO DE PRODUTOS ORIENTAIS LTDA;97898948110199;Tofu caseiro 500gr (queijo de soja);20051000;;1102;000;99,5;;0;17,91;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;81,59;0,0165;1,35;81,59;0,076;6,2;;;;;;;;;;
C170;09/2025-67903807000105;70089064D7E9F3708FEADDB8BB057B28;3C8B18A30A01538FC27BADD5FDBF4294;55;35250912071181000126550010000148711453662068;14871;1;00 - Documento Regular;0 - Entrada;45915;45915;FOR000001082;RJK COMERCIO DE PRODUTOS ORIENTAIS LTDA;97898948110198;Tofu caixa 500gr  (queijo de soja);20051000;;1102;000;19,9;;0;3,58;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;16,32;0,0165;0,27;16,32;0,076;1,24;;;;;;;;;;
C170;09/2025-67903807000105;70089064D7E9F3708FEADDB8BB057B28;57D90D19F5B601FB6934278F5829139B;55;35250912071181000126550010000148711453662068;14871;1;00 - Documento Regular;0 - Entrada;45915;45915;FOR000001082;RJK COMERCIO DE PRODUTOS ORIENTAIS LTDA;97898948110199;Tofu caseiro 500gr (queijo de soja);20051000;;1102;000;79,6;;0;14,33;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;65,27;0,0165;1,08;65,27;0,076;4,96;;;;;;;;;;
C170;09/2025-67903807000105;1D1A618D10A7B7FC316239B63051086F;8FEC18ACA7DA0FEBC4E5857D4C510B61;55;35250912071181000126550010000148801437361155;14880;1;00 - Documento Regular;0 - Entrada;45917;45917;FOR000001082;RJK COMERCIO DE PRODUTOS ORIENTAIS LTDA;97898948110199;Tofu caseiro 500gr (queijo de soja);20051000;;1102;000;49,75;;0;8,96;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;40,79;0,0165;0,67;40,79;0,076;3,1;;;;;;;;;;
C170;09/2025-67903807000105;128175B124D4703BB409321A71EC50C1;9C51145893ADF843A81AF86C16A37E78;55;35250912071181000126550010000148871243470251;14887;1;00 - Documento Regular;0 - Entrada;45919;45919;FOR000001082;RJK COMERCIO DE PRODUTOS ORIENTAIS LTDA;97898948110201;Tofu Kinogushi  400gr (queijo de soja);20051000;;1102;000;26,1;;0;4,7;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;21,4;0,0165;0,35;21,4;0,076;1,63;;;;;;;;;;
C170;09/2025-67903807000105;128175B124D4703BB409321A71EC50C1;96F284854E3F678B8F6C8723DAFB8385;55;35250912071181000126550010000148871243470251;14887;1;00 - Documento Regular;0 - Entrada;45919;45919;FOR000001082;RJK COMERCIO DE PRODUTOS ORIENTAIS LTDA;97898948110198;Tofu caixa 500gr  (queijo de soja);20051000;;1102;000;29,85;;0;5,37;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;24,48;0,0165;0,4;24,48;0,076;1,86;;;;;;;;;;
C170;09/2025-67903807000105;128175B124D4703BB409321A71EC50C1;725EAE56FB7AEE0A1E23AFDE111C583C;55;35250912071181000126550010000148871243470251;14887;1;00 - Documento Regular;0 - Entrada;45919;45919;FOR000001082;RJK COMERCIO DE PRODUTOS ORIENTAIS LTDA;97898948110199;Tofu caseiro 500gr (queijo de soja);20051000;;1102;000;149,25;;0;26,87;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;122,38;0,0165;2,02;122,38;0,076;9,3;;;;;;;;;;
C170;09/2025-67903807000105;C08B607954CE4A3861E7196462F64EB4;F27F2740DBD8D459ADF49C5DD431C8F7;55;35250912071181000126550010000148941223651140;14894;1;00 - Documento Regular;0 - Entrada;45922;45922;FOR000001082;RJK COMERCIO DE PRODUTOS ORIENTAIS LTDA;97898948110201;Tofu Kinogushi  400gr (queijo de soja);20051000;;1102;000;26,1;;0;4,7;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;21,4;0,0165;0,35;21,4;0,076;1,63;;;;;;;;;;
C170;09/2025-67903807000105;C08B607954CE4A3861E7196462F64EB4;C3E1913C393A55878081FEB4B5278E6E;55;35250912071181000126550010000148941223651140;14894;1;00 - Documento Regular;0 - Entrada;45922;45922;FOR000001082;RJK COMERCIO DE PRODUTOS ORIENTAIS LTDA;97898948110198;Tofu caixa 500gr  (queijo de soja);20051000;;1102;000;29,85;;0;5,37;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;24,48;0,0165;0,4;24,48;0,076;1,86;;;;;;;;;;
C170;09/2025-67903807000105;C08B607954CE4A3861E7196462F64EB4;FC683A9FE77EDEAD055A464ED99BD5D9;55;35250912071181000126550010000148941223651140;14894;1;00 - Documento Regular;0 - Entrada;45922;45922;FOR000001082;RJK COMERCIO DE PRODUTOS ORIENTAIS LTDA;97898948110199;Tofu caseiro 500gr (queijo de soja);20051000;;1102;000;149,25;;0;26,87;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;122,38;0,0165;2,02;122,38;0,076;9,3;;;;;;;;;;
C170;09/2025-67903807000105;6B4B12C26F07B632452646AE70EF7A98;FDAC883BACCE71FC668BCE32BD239071;55;35250912772756000138550010200811171065870624;20081117;1;00 - Documento Regular;0 - Entrada;45908;45908;FOR000002905;MASSAS TRADICAO FABRICACAO DE PRODUTOS DE PADARIA LTDA;97898948278561;PAO DE QUEIJO CONGELADO COQUETEL PARMESAO PCT 400 GRAMAS;19012010;;1102;020;360;;0;43,2;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;316,8;0,0165;5,23;316,8;0,076;24,08;;;;;;;;;;
C170;09/2025-67903807000105;5B3E86251691934DF243D7B5FF4E89A4;D2FFE5FDB3EEC61DC1E628A183C3F71C;55;35250913324184003021550010050423641026724994;5042364;1;00 - Documento Regular;0 - Entrada;45904;45904;FOR000000203;VIGOR ALIMENTOS S A;97898948109705;SOBREMESA CREMOSA CHOCOLATE AO LEITE VIGOR 12X180G;19019090;;1102;020;47,76;;0;5,73;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;42,03;0,0165;0,69;42,03;0,076;3,19;;;;;;;;;;
C170;09/2025-67903807000105;5B3E86251691934DF243D7B5FF4E89A4;C28279EBCD0854B98802754D2EEABF95;55;35250913324184003021550010050423641026724994;5042364;1;00 - Documento Regular;0 - Entrada;45904;45904;FOR000000203;VIGOR ALIMENTOS S A;97898948109196;SOBREMESA CHOCOLATE BRANCO VIGOR 12X2X90G;19019090;;1102;020;47,76;;0;5,73;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;42,03;0,0165;0,69;42,03;0,076;3,19;;;;;;;;;;
C170;09/2025-67903807000105;5B3E86251691934DF243D7B5FF4E89A4;4B2CB4B7613AA8947F7D94614780F835;55;35250913324184003021550010050423641026724994;5042364;1;00 - Documento Regular;0 - Entrada;45904;45904;FOR000000203;VIGOR ALIMENTOS S A;780354;FLAN BAUNILHA CCALDA CAR VIGOR 12X2X95G;19019090;;1102;020;58,68;;0;7,04;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;51,64;0,0165;0,85;51,64;0,076;3,92;;;;;;;;;;
C170;09/2025-67903807000105;9080F052E7BE8B1F373C1F8B1D6CA0C5;EA19D99992D388ACD620DACE0B844409;55;35250913324184003021550010050423651661129515;5042365;1;00 - Documento Regular;0 - Entrada;45904;45904;FOR000000203;VIGOR ALIMENTOS S A;331919;CREAM CHEESE TRADICIONAL DANUBIO 150G;04061090;;1102;020;8,46;;0;1,02;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;7,44;0,0165;0,12;7,44;0,076;0,57;;;;;;;;;;
C170;09/2025-67903807000105;1385DB28B463158F22C7B9E204ABF78A;96FB69745FA9DD32FB96272B6E84544E;55;35250913324184003021550010050549531117259650;5054953;1;00 - Documento Regular;0 - Entrada;45911;45911;FOR000000203;VIGOR ALIMENTOS S A;170601;CREAM CHEESE PISTACHE DANUBIO 20X150G;04061090;;1102;020;169,29;;0;20,31;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;148,98;0,0165;2,46;148,98;0,076;11,32;;;;;;;;;;
C170;09/2025-67903807000105;1385DB28B463158F22C7B9E204ABF78A;FAB85F97F9F5FCBA159A917765042DC5;55;35250913324184003021550010050549531117259650;5054953;1;00 - Documento Regular;0 - Entrada;45911;45911;FOR000000203;VIGOR ALIMENTOS S A;78962899550436;1-1435 - CREAM CHEESE TRAD DAN 20X150G - 1435;04061090;;1102;020;169,29;;0;20,31;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;148,98;0,0165;2,46;148,98;0,076;11,32;;;;;;;;;;
C170;09/2025-67903807000105;1385DB28B463158F22C7B9E204ABF78A;D716033D1E5E950CC2E81E1EFE30BAF6;55;35250913324184003021550010050549531117259650;5054953;1;00 - Documento Regular;0 - Entrada;45911;45911;FOR000000203;VIGOR ALIMENTOS S A;78962899528838;1-1436 - CREAM CHEESE LIGHT DAN 20X150G - 1436;04061090;;1102;020;169,29;;0;20,31;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;148,98;0,0165;2,46;148,98;0,076;11,32;;;;;;;;;;
C170;09/2025-67903807000105;064F7F918AAEA03BC35415C10829FC1F;EEC0E87D25FA885315819AC518956FF0;55;35250913324184003021550010050673441201640445;5067344;1;00 - Documento Regular;0 - Entrada;45918;45918;FOR000000203;VIGOR ALIMENTOS S A;97898948109705;SOBREMESA CREMOSA CHOCOLATE AO LEITE VIGOR 12X180G;19019090;;1102;020;47,76;;0;5,73;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;42,03;0,0165;0,69;42,03;0,076;3,19;;;;;;;;;;
C170;09/2025-67903807000105;064F7F918AAEA03BC35415C10829FC1F;4A217EFB6B06EAC38B6DEFFE2A355877;55;35250913324184003021550010050673441201640445;5067344;1;00 - Documento Regular;0 - Entrada;45918;45918;FOR000000203;VIGOR ALIMENTOS S A;775153;QJO PROCE FATIADO CHEDDAR VIGOR 4X2,24KG;21069090;;1102;020;712,5;;0;85,5;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;627;0,0165;10,35;627;0,076;47,65;;;;;;;;;;
C170;09/2025-67903807000105;F27BA3FCF5E229FEB19F7A25031937D2;C6E05E8152A7167556C1E9A11C3B98D3;55;35250913495487000172550010042252401623219292;4225240;1;00 - Documento Regular;0 - Entrada;45909;45909;FOR000000711;DESTRO BRASIL DISTRIBUICAO LTDA;1816670;SAL GROSSO CISNE CHURRASCO 1kg;25010020;;1102;000;483;;0;86,94;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;396,06;0,0165;6,53;396,06;0,076;30,1;;;;;;;;;;
C170;09/2025-67903807000105;F27BA3FCF5E229FEB19F7A25031937D2;C83DE4354FA95BA546C70FD7316E5A50;55;35250913495487000172550010042252401623219292;4225240;1;00 - Documento Regular;0 - Entrada;45909;45909;FOR000000711;DESTRO BRASIL DISTRIBUICAO LTDA;1816669;SAL REFINADO CISNE 1kg;25010020;;1102;020;891;;0;62,37;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;828,63;0,0165;13,67;828,63;0,076;62,98;;;;;;;;;;
C170;09/2025-67903807000105;864A8E25650CBD522C52CD17D83159D6;618EB9844CD59D1E36777D5596BDB884;55;35250914527039000176550010002474641002534646;247464;1;00 - Documento Regular;0 - Entrada;45910;45911;FOR000000513;ATENDE NSA COM. E DISTR. LTDA;97898948146087;CONCENTRADO SERIGY CAJU 12X500ML;21069010;;1102;000;76,56;;0;13,78;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;63,14;0,0165;1,04;63,14;0,076;4,8;;;;;;;;;;
C170;09/2025-67903807000105;37468BA2436DD8CE0FFC7B7B4A7C59F4;F266BE5EC3999392A2D0EDF3F29D9A42;55;35250915198885000152550010000220231166574313;22023;1;00 - Documento Regular;0 - Entrada;45902;45902;FOR000000895;AGRO PAULINHO DISTRIBUIDORA DE CEREAIS LTDA.;97898948142883;FARINHA DE AVEIA 5KG;11029000;;1102;020;28;;0;3,36;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;24,64;0,0165;0,41;24,64;0,076;1,87;;;;;;;;;;
C170;09/2025-67903807000105;37468BA2436DD8CE0FFC7B7B4A7C59F4;473A764B7257C060BD686630D6E3DD59;55;35250915198885000152550010000220231166574313;22023;1;00 - Documento Regular;0 - Entrada;45902;45902;FOR000000895;AGRO PAULINHO DISTRIBUIDORA DE CEREAIS LTDA.;97898948143749;FARELO DE AVEIA 5KG;11041200;;1102;020;132;;0;15,84;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;116,16;0,0165;1,92;116,16;0,076;8,83;;;;;;;;;;
C170;09/2025-67903807000105;37468BA2436DD8CE0FFC7B7B4A7C59F4;1D6809896C0356C0F89DB442E40CEF1C;55;35250915198885000152550010000220231166574313;22023;1;00 - Documento Regular;0 - Entrada;45902;45902;FOR000000895;AGRO PAULINHO DISTRIBUIDORA DE CEREAIS LTDA.;97898948142979;AVEIA EM FLOCOS GROSSOS (MEDIO) 5KG;11041200;;1102;020;140;;0;16,8;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;123,2;0,0165;2,03;123,2;0,076;9,36;;;;;;;;;;
